date,Unnamed: 13,humidity,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pressure,temperature
2024-03-04 10:00:00,,35.53846153846154,18.47846153846153,,18.86384615384616,28.866153846153846,,30.867692307692305,27.455384615384617,,27.71384615384616,754.6738461538462,26.36752136752137
2024-03-04 10:00:00,,35.53846153846154,18.47846153846153,,18.86384615384616,28.866153846153846,,30.867692307692305,27.455384615384617,,27.71384615384616,754.6738461538462,26.36752136752137
2024-03-04 10:00:00,,35.53846153846154,18.47846153846153,,18.86384615384616,28.866153846153846,,30.867692307692305,27.455384615384617,,27.71384615384616,754.6738461538462,26.36752136752137
2024-03-04 11:00:00,,31.133333333333333,14.799666666666669,,15.426666666666668,22.15266666666667,,23.920666666666666,20.975666666666665,,21.747333333333334,754.1316666666667,28.296296296296298
2024-03-04 11:00:00,,31.133333333333333,14.799666666666669,,15.426666666666668,22.15266666666667,,23.920666666666666,20.975666666666665,,21.747333333333334,754.1316666666667,28.296296296296298
2024-03-04 11:00:00,,31.133333333333333,14.799666666666669,,15.426666666666668,22.15266666666667,,23.920666666666666,20.975666666666665,,21.747333333333334,754.1316666666667,28.296296296296298
2024-03-04 12:00:00,,34.74193548387097,23.45096774193549,,23.58967741935484,41.95451612903226,,43.32645161290322,35.39064516129033,,35.47483870967742,753.3222580645162,27.060931899641574
2024-03-04 12:00:00,,34.74193548387097,23.45096774193549,,23.58967741935484,41.95451612903226,,43.32645161290322,35.39064516129033,,35.47483870967742,753.3222580645162,27.060931899641574
2024-03-04 12:00:00,,34.74193548387097,23.45096774193549,,23.58967741935484,41.95451612903226,,43.32645161290322,35.39064516129033,,35.47483870967742,753.3222580645162,27.060931899641574
2024-03-04 13:00:00,,44.75862068965517,27.42103448275862,,27.37,50.88,,52.49413793103448,42.23,,41.91034482758621,752.6458620689655,23.773946360153257
2024-03-04 13:00:00,,44.75862068965517,27.42103448275862,,27.37,50.88,,52.49413793103448,42.23,,41.91034482758621,752.6458620689655,23.773946360153257
2024-03-04 13:00:00,,44.75862068965517,27.42103448275862,,27.37,50.88,,52.49413793103448,42.23,,41.91034482758621,752.6458620689655,23.773946360153257
2024-03-04 14:00:00,,41.46666666666667,23.153,,23.055666666666664,40.467333333333336,,42.60833333333333,35.004333333333335,,34.768,752.0766666666666,25.148148148148145
2024-03-04 14:00:00,,41.46666666666667,23.153,,23.055666666666664,40.467333333333336,,42.60833333333333,35.004333333333335,,34.768,752.0766666666666,25.148148148148145
2024-03-04 14:00:00,,41.46666666666667,23.153,,23.055666666666664,40.467333333333336,,42.60833333333333,35.004333333333335,,34.768,752.0766666666666,25.148148148148145
2024-03-04 15:00:00,,46.2,23.46066666666667,,23.42933333333333,41.64233333333333,,43.809333333333335,35.492,,35.565333333333335,751.8386666666667,23.33333333333333
2024-03-04 15:00:00,,46.2,23.46066666666667,,23.42933333333333,41.64233333333333,,43.809333333333335,35.492,,35.565333333333335,751.8386666666667,23.33333333333333
2024-03-04 15:00:00,,46.2,23.46066666666667,,23.42933333333333,41.64233333333333,,43.809333333333335,35.492,,35.565333333333335,751.8386666666667,23.33333333333333
2024-03-04 16:00:00,,49.4,23.811333333333334,,24.456666666666667,41.77833333333333,,44.77366666666667,35.74166666666667,,36.335,751.9513333333333,22.648148148148145
2024-03-04 16:00:00,,49.4,23.811333333333334,,24.456666666666667,41.77833333333333,,44.77366666666667,35.74166666666667,,36.335,751.9513333333333,22.648148148148145
2024-03-04 16:00:00,,49.4,23.811333333333334,,24.456666666666667,41.77833333333333,,44.77366666666667,35.74166666666667,,36.335,751.9513333333333,22.648148148148145
2024-03-04 17:00:00,,58.6,25.41,,25.788,47.434,,51.44233333333333,39.367333333333335,,40.39266666666666,752.1773333333333,20.796296296296298
2024-03-04 17:00:00,,58.6,25.41,,25.788,47.434,,51.44233333333333,39.367333333333335,,40.39266666666666,752.1773333333333,20.796296296296298
2024-03-04 17:00:00,,58.6,25.41,,25.788,47.434,,51.44233333333333,39.367333333333335,,40.39266666666666,752.1773333333333,20.796296296296298
2024-03-04 18:00:00,,59.93333333333333,26.237666666666662,,27.44033333333333,48.924,,54.29666666666667,40.61133333333333,,42.84433333333333,752.7199999999999,19.870370370370367
2024-03-04 18:00:00,,59.93333333333333,26.237666666666662,,27.44033333333333,48.924,,54.29666666666667,40.61133333333333,,42.84433333333333,752.7199999999999,19.870370370370367
2024-03-04 18:00:00,,59.93333333333333,26.237666666666662,,27.44033333333333,48.924,,54.29666666666667,40.61133333333333,,42.84433333333333,752.7199999999999,19.870370370370367
2024-03-04 19:00:00,,60.36666666666667,26.590666666666667,,27.706333333333337,49.90266666666666,,55.501333333333335,41.355,,43.824,753.2916666666666,19.166666666666668
2024-03-04 19:00:00,,60.36666666666667,26.590666666666667,,27.706333333333337,49.90266666666666,,55.501333333333335,41.355,,43.824,753.2916666666666,19.166666666666668
2024-03-04 19:00:00,,60.36666666666667,26.590666666666667,,27.706333333333337,49.90266666666666,,55.501333333333335,41.355,,43.824,753.2916666666666,19.166666666666668
2024-03-04 20:00:00,,58.766666666666666,25.697,,26.85633333333333,48.07733333333333,,54.60566666666667,39.956,,42.709,753.8953333333334,19.296296296296298
2024-03-04 20:00:00,,58.766666666666666,25.697,,26.85633333333333,48.07733333333333,,54.60566666666667,39.956,,42.709,753.8953333333334,19.296296296296298
